ROW_ID,BILL_TO_NAME,BILL_TO_ACCOUNT,STD_RCPT_NO,Address_SITE_NUMBER,BUSINESS_UNIT,TXN_SOURCE,TXN_TYPE,RATE_IS_CORPORATE,REC_ACTIVITY_NAME_BANK,SUBINVENTORY,INTEGRATION_SOURCE,DISTRIBUTION_ACC_ID,REC_ACTIVITY_NAME_CASH,REGION,CUSTOMER_TYPE,COST_CENTER_CODE
23731855,Hungerstation,45014,142004,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKADANPLZ,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1421
23731854,MAKADANPLZ,161012,142003,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKADANPLZ,Vend HQ,,Cash Rounding,SA,NORMAL,1421
1681,Tabby Saudi For communication and IT,50011,52016,3000092,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,GRMALLHAIL,Vend HQ,,Cash Rounding,SA,TABBY,0113
2367281,Tabby Saudi For communication and IT,50011,73100,548215,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKABRAJ1,Vend HQ,,Cash Rounding,SA,TABBY,1403
23731522,Tabby Saudi For communication and IT,50011,91009,630141,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,YASMEENPLZ,Vend HQ,,Cash Rounding,SA,TABBY,511
23731527,Tabby Saudi For communication and IT,50011,91010,630142,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ARARMHMDIA,Vend HQ,,Cash Rounding,SA,TABBY,1802
23731537,Tabby Saudi For communication and IT,50011,85006,602121,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDANDLUS2,Vend HQ,,Cash Rounding,SA,TABBY,223
23731578,Tabby Saudi For communication and IT,50011,100017,643236,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHMSBNDWOD,Vend HQ,,Cash Rounding,SA,TABBY,0509
23731583,Tabby Saudi For communication and IT,50011,100018,643237,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ASEERGUNAI,Vend HQ,,Cash Rounding,SA,TABBY,0510
23731587,Tabby Saudi For communication and IT,50011,100015,643234,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ALARIDAH,Vend HQ,,Cash Rounding,SA,TABBY,1305
23731592,Tabby Saudi For communication and IT,50011,100016,643235,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAJARDAH,Vend HQ,,Cash Rounding,SA,TABBY,0508
23731597,Tabby Saudi For communication and IT,50011,100019,643238,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,UWALKJED,Vend HQ,,Cash Rounding,SA,TABBY,0230
23731803,Mrsool,45015,136024,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,EHSAOTHAIM,Vend HQ,,Cash Rounding,SA,MRSOOL,0811
23731802,Nakhla IT Systems (LLC) Tamara,69011,136026,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,EHSAOTHAIM,Vend HQ,,Cash Rounding,SA,TAMARA,0811
23731801,Tabby Saudi For communication and IT,50011,136025,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,EHSAOTHAIM,Vend HQ,,Cash Rounding,SA,TABBY,0811
23731800,Hungerstation,45014,136023,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,EHSAOTHAIM,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0811
23731799,EHSAOTHAIM,155021,136022,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,EHSAOTHAIM,Vend HQ,,Cash Rounding,SA,NORMAL,0811
23731814,QOUZBLVRD,156013,137009,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QOUZBLVRD,Vend HQ,,Cash Rounding,SA,NORMAL,1014
23731815,Hungerstation,45014,137010,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QOUZBLVRD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1014
23731816,Tabby Saudi For communication and IT,50011,137012,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QOUZBLVRD,Vend HQ,,Cash Rounding,SA,TABBY,1014
23731817,Nakhla IT Systems (LLC) Tamara,69011,137013,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QOUZBLVRD,Vend HQ,,Cash Rounding,SA,TAMARA,1014
23731818,Mrsool,45015,137011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QOUZBLVRD,Vend HQ,,Cash Rounding,SA,MRSOOL,1014
23731863,Mrsool,45015,142012,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SBTALYABVD,Vend HQ,,Cash Rounding,SA,MRSOOL,0517
23731862,Nakhla IT Systems (LLC) Tamara,69011,142011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SBTALYABVD,Vend HQ,,Cash Rounding,SA,TAMARA,0517
23731861,Tabby Saudi For communication and IT,50011,142010,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SBTALYABVD,Vend HQ,,Cash Rounding,SA,TABBY,0517
23731860,Hungerstation,45014,142009,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SBTALYABVD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0517
23731859,SBTALYABVD,161013,142008,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SBTALYABVD,Vend HQ,,Cash Rounding,SA,NORMAL,0517
23731864,KHJTHEZONE,163018,146004,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHJTHEZONE,Vend HQ,,Cash Rounding,SA,NORMAL,2101
23731865,Hungerstation,45014,146006,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHJTHEZONE,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,2101
23731866,Tabby Saudi For communication and IT,50011,146008,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHJTHEZONE,Vend HQ,,Cash Rounding,SA,TABBY,2101
23731867,Nakhla IT Systems (LLC) Tamara,69011,146009,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHJTHEZONE,Vend HQ,,Cash Rounding,SA,TAMARA,2101
23731868,Mrsool,45015,146007,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHJTHEZONE,Vend HQ,,Cash Rounding,SA,MRSOOL,2101
23731869,SKAKAPLAZA,164016,146011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKAPLAZA,Vend HQ,,Cash Rounding,SA,NORMAL,1805
23731870,Hungerstation,45014,146012,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKAPLAZA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1805
23731871,Tabby Saudi For communication and IT,50011,146014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKAPLAZA,Vend HQ,,Cash Rounding,SA,TABBY,1805
23731872,Nakhla IT Systems (LLC) Tamara,69011,146015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKAPLAZA,Vend HQ,,Cash Rounding,SA,TAMARA,1805
23731873,Mrsool,45015,146013,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKAPLAZA,Vend HQ,,Cash Rounding,SA,MRSOOL,1805
23731884,RYDQURTBAH,165020,149024,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDQURTBAH,Vend HQ,,Cash Rounding,SA,NORMAL,0170
23731885,Hungerstation,45014,149025,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDQURTBAH,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0170
23731886,Tabby Saudi For communication and IT,50011,149027,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDQURTBAH,Vend HQ,,Cash Rounding,SA,TABBY,0170
23731887,Nakhla IT Systems (LLC) Tamara,69011,149028,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDQURTBAH,Vend HQ,,Cash Rounding,SA,TAMARA,0170
23731888,Mrsool,45015,149026,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDQURTBAH,Vend HQ,,Cash Rounding,SA,MRSOOL,0170
23731889,ONZSOQJADD,165021,149029,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ONZSOQJADD,Vend HQ,,Cash Rounding,SA,NORMAL,1113
23731890,Hungerstation,45014,149030,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ONZSOQJADD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1113
23731891,Tabby Saudi For communication and IT,50011,149032,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ONZSOQJADD,Vend HQ,,Cash Rounding,SA,TABBY,1113
23731892,Nakhla IT Systems (LLC) Tamara,69011,149034,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ONZSOQJADD,Vend HQ,,Cash Rounding,SA,TAMARA,1113
23731893,Mrsool,45015,149031,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ONZSOQJADD,Vend HQ,,Cash Rounding,SA,MRSOOL,1113
23731921,MEDSOUQEBQ,168022,152015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDSOUQEBQ,Vend HQ,,Cash Rounding,SA,NORMAL,0328
23731922,Hungerstation,45014,152016,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDSOUQEBQ,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0328
23731923,Tabby Saudi For communication and IT,50011,152018,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDSOUQEBQ,Vend HQ,,Cash Rounding,SA,TABBY,0328
23731924,Nakhla IT Systems (LLC) Tamara,69011,152019,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDSOUQEBQ,Vend HQ,,Cash Rounding,SA,TAMARA,0328
23731925,Mrsool,45015,152017,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDSOUQEBQ,Vend HQ,,Cash Rounding,SA,MRSOOL,0328
23731931,SHUBAILYML,168024,152025,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,NORMAL,0405
23731932,Hungerstation,45014,152026,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0405
156681,Tabby Saudi For communication and IT,50011,64004,508112,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,PANORAMA,Vend HQ,,Cash Rounding,SA,TABBY,1013
156682,Tabby Saudi For communication and IT,50011,67009,518118,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HIJABMALL,Vend HQ,,Cash Rounding,SA,TABBY,1013
156683,Tabby Saudi For communication and IT,50011,67010,518119,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK,Vend HQ,,Cash Rounding,SA,TABBY,1013
236688,Tabby Saudi For communication and IT,50011,73006,548120,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHMSAVENUE,Vend HQ,,Cash Rounding,SA,TABBY,503
236693,Tabby Saudi For communication and IT,50011,73077,548192,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKSHOUQ,Vend HQ,,Cash Rounding,SA,TABBY,1405
236698,Tabby Saudi For communication and IT,50011,73078,548193,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFSHARST,Vend HQ,,Cash Rounding,SA,TABBY,1005
236703,Tabby Saudi For communication and IT,50011,73079,548194,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJMELAGRO,Vend HQ,,Cash Rounding,SA,TABBY,1303
236708,Tabby Saudi For communication and IT,50011,73080,548195,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDNRTHWLK,Vend HQ,,Cash Rounding,SA,TABBY,220
236713,Tabby Saudi For communication and IT,50011,73081,548196,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDANUDPRK,Vend HQ,,Cash Rounding,SA,TABBY,123
236718,Tabby Saudi For communication and IT,50011,73082,548197,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHRJHEDITY,Vend HQ,,Cash Rounding,SA,TABBY,124
23731682,Tabby Saudi For communication and IT,50011,122006,671375,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QATIFCFRNT,Vend HQ,,Cash Rounding,SA,TABBY,0810
23731658,Tabby Saudi For communication and IT,50011,110016,652355,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HAILZONE,Vend HQ,,Cash Rounding,SA,TABBY,1203
23731611,Tabby Saudi For communication and IT,50011,107011,650324,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ALQASRMALL,Vend HQ,,Cash Rounding,SA,TABBY,145
23731836,Tabby Saudi For communication and IT,50011,139042,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ABHHIZAMST,Vend HQ,,Cash Rounding,SA,TABBY,0520
23731835,Hungerstation,45014,139040,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ABHHIZAMST,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0520
23731834,ABHHIZAMST,157022,139039,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ABHHIZAMST,Vend HQ,,Cash Rounding,SA,NORMAL,0520
23731915,Mrsool,45015,145006,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK3,Vend HQ,,Cash Rounding,SA,MRSOOL,1427
23731913,Tabby Saudi For communication and IT,50011,145007,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK3,Vend HQ,,Cash Rounding,SA,TABBY,1427
23731914,Nakhla IT Systems (LLC) Tamara,69011,145008,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK3,Vend HQ,,Cash Rounding,SA,TAMARA,1427
23731912,Hungerstation,45014,145005,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK3,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1427
23731911,HILTONMAK3,162016,145004,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK3,Vend HQ,,Cash Rounding,SA,NORMAL,1427
23731926,NJRANFRONT,168023,152020,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANFRONT,Vend HQ,,Cash Rounding,SA,NORMAL,2201
23731927,Hungerstation,45014,152021,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANFRONT,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,2201
23731928,Tabby Saudi For communication and IT,50011,152023,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANFRONT,Vend HQ,,Cash Rounding,SA,TABBY,2201
23731929,Nakhla IT Systems (LLC) Tamara,69011,152024,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANFRONT,Vend HQ,,Cash Rounding,SA,TAMARA,2201
23731930,Mrsool,45015,152022,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANFRONT,Vend HQ,,Cash Rounding,SA,MRSOOL,2201
23731933,Tabby Saudi For communication and IT,50011,152028,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,TABBY,0405
23731934,Nakhla IT Systems (LLC) Tamara,69011,152029,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,TAMARA,0405
23731935,Mrsool,45015,152027,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,MRSOOL,0405
23731936,JEDKNGAZIZ,168025,152030,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,NORMAL,0251
23731937,Hungerstation,45014,152031,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0251
23731938,Tabby Saudi For communication and IT,50011,152033,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,TABBY,0251
23731939,Nakhla IT Systems (LLC) Tamara,69011,152034,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,TAMARA,0251
23731940,Mrsool,45015,152032,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,MRSOOL,0251
23731941,JUBGLRIMAL,168027,152035,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRIMAL,Vend HQ,,Cash Rounding,SA,NORMAL,0907
23731942,Hungerstation,45014,153004,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRIMAL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0907
23731943,Tabby Saudi For communication and IT,50011,153007,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRIMAL,Vend HQ,,Cash Rounding,SA,TABBY,0907
23731944,Nakhla IT Systems (LLC) Tamara,69011,153008,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRIMAL,Vend HQ,,Cash Rounding,SA,TAMARA,0907
23731945,Mrsool,45015,153006,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRIMAL,Vend HQ,,Cash Rounding,SA,MRSOOL,0907
23731946,DWADMIMKAN,168028,153009,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,NORMAL,1901
23731947,Hungerstation,45014,153010,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1901
23731948,Tabby Saudi For communication and IT,50011,153012,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,TABBY,1901
23731949,Nakhla IT Systems (LLC) Tamara,69011,153013,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,TAMARA,1901
23731950,Mrsool,45015,153011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,MRSOOL,1901
23731956,RYDROSHN,168030,153020,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,NORMAL,0169
23731957,Hungerstation,45014,153021,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0169
23731958,Tabby Saudi For communication and IT,50011,153023,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,TABBY,0169
23731959,Nakhla IT Systems (LLC) Tamara,69011,153024,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,TAMARA,0169
23731960,Mrsool,45015,153022,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,MRSOOL,0169
23731970,Mrsool,45015,153033,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MATHNABMAL,Vend HQ,,Cash Rounding,SA,MRSOOL,1112
23731616,Tabby Saudi For communication and IT,50011,107006,650317,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDMAYAS,Vend HQ,,Cash Rounding,SA,TABBY,315
23731623,Tabby Saudi For communication and IT,50011,108016,651337,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJPARK,Vend HQ,,Cash Rounding,SA,TABBY,1311
23731628,Tabby Saudi For communication and IT,50011,108007,651325,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHAMSBLVRD,Vend HQ,,Cash Rounding,SA,TABBY,515
23731631,Tabby Saudi For communication and IT,50011,108015,651336,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,YANBUMALL,Vend HQ,,Cash Rounding,SA,TABBY,1703
23731606,Tabby Saudi For communication and IT,50011,106011,649328,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DAMRIVEIRA,Vend HQ,,Cash Rounding,SA,TABBY,705
23731651,Tabby Saudi For communication and IT,50011,110011,652350,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDJWALK,Vend HQ,,Cash Rounding,SA,TABBY,316
23731647,Tabby Saudi For communication and IT,50011,110006,652345,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDALMATAL,Vend HQ,,Cash Rounding,SA,TABBY,314
646,Tahliah,8,8,1027,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAHLIA,Vend HQ,,Cash Rounding,SA,NORMAL,0201
2366850,TAIBAMED,88017,74007,561124,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIBAMED,Vend HQ,,Cash Rounding,SA,NORMAL,1303
23731753,Nakhla IT Systems (LLC) Tamara,69011,129067,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDDAHPARK,Vend HQ,,Cash Rounding,SA,TAMARA,0248
23731752,Tabby Saudi For communication and IT,50011,129066,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDDAHPARK,Vend HQ,,Cash Rounding,SA,TABBY,0248
23731751,Hungerstation,45014,129064,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDDAHPARK,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0248
23731750,Mrsool,45015,129065,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDDAHPARK,Vend HQ,,Cash Rounding,SA,MRSOOL,0248
23731749,JEDDAHPARK,145020,129063,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDDAHPARK,Vend HQ,,Cash Rounding,SA,NORMAL,0248
23731804,Mrsool,45015,136029,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDARTWHD,Vend HQ,,Cash Rounding,SA,MRSOOL,1423
23731805,Nakhla IT Systems (LLC) Tamara,69011,136031,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDARTWHD,Vend HQ,,Cash Rounding,SA,TAMARA,1423
23731806,Tabby Saudi For communication and IT,50011,136030,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDARTWHD,Vend HQ,,Cash Rounding,SA,TABBY,1423
23731807,Hungerstation,45014,136028,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDARTWHD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1423
23731808,MAKDARTWHD,155022,136027,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDARTWHD,Vend HQ,,Cash Rounding,SA,NORMAL,1423
23731823,Mrsool,45015,137064,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TIFZHRNCTR,Vend HQ,,Cash Rounding,SA,MRSOOL,1013
23731822,Nakhla IT Systems (LLC) Tamara,69011,137066,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TIFZHRNCTR,Vend HQ,,Cash Rounding,SA,TAMARA,1013
23731821,Tabby Saudi For communication and IT,50011,137065,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TIFZHRNCTR,Vend HQ,,Cash Rounding,SA,TABBY,1013
23731820,Hungerstation,45014,137063,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TIFZHRNCTR,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1013
23731819,TIFZHRNCTR,156026,137062,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TIFZHRNCTR,Vend HQ,,Cash Rounding,SA,NORMAL,1013
23731843,Mrsool,45015,139046,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKHUMRAH,Vend HQ,,Cash Rounding,SA,MRSOOL,0253
23731842,Nakhla IT Systems (LLC) Tamara,69011,139048,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKHUMRAH,Vend HQ,,Cash Rounding,SA,TAMARA,0253
23731841,Tabby Saudi For communication and IT,50011,139047,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKHUMRAH,Vend HQ,,Cash Rounding,SA,TABBY,0253
23731840,Hungerstation,45014,139045,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKHUMRAH,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0253
23731839,JEDKHUMRAH,158012,139044,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKHUMRAH,Vend HQ,,Cash Rounding,SA,NORMAL,0253
23731848,Mrsool,45015,139056,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDSULTNST,Vend HQ,,Cash Rounding,SA,MRSOOL,0256
23731847,Nakhla IT Systems (LLC) Tamara,69011,139058,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDSULTNST,Vend HQ,,Cash Rounding,SA,TAMARA,0256
23731846,Tabby Saudi For communication and IT,50011,139057,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDSULTNST,Vend HQ,,Cash Rounding,SA,TABBY,0256
23731845,Hungerstation,45014,139055,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDSULTNST,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0256
23731844,JEDSULTNST,158014,139054,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDSULTNST,Vend HQ,,Cash Rounding,SA,NORMAL,0256
23731853,Mrsool,45015,139053,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASHIDMAD2,Vend HQ,,Cash Rounding,SA,MRSOOL,0324
23731852,Nakhla IT Systems (LLC) Tamara,69011,139052,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASHIDMAD2,Vend HQ,,Cash Rounding,SA,TAMARA,0324
23731851,Tabby Saudi For communication and IT,50011,139051,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASHIDMAD2,Vend HQ,,Cash Rounding,SA,TABBY,0324
23731850,Hungerstation,45014,139050,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASHIDMAD2,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0324
