ROW_ID,BILL_TO_NAME,BILL_TO_ACCOUNT,BILL_TO_SITE_NUMBER,BUSINESS_UNIT,TXN_SOURCE,TXN_TYPE,RATE_IS_CORPORATE,REC_ACTIVITY_NAME_BANK,SUBINVENTORY,INTEGRATION_SOURCE,DISTRIBUTION_ACC_ID,REC_ACTIVITY_NAME_CASH,REGION,CUSTOMER_TYPE,COST_CENTER_CODE
23731832,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ARARWOMNMT,Vend HQ,,Cash Rounding,SA,TAMARA,1803
23731831,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ARARWOMNMT,Vend HQ,,Cash Rounding,SA,TABBY,1803
23731830,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ARARWOMNMT,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1803
23731829,ARARWOMNMT,157021,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ARARWOMNMT,Vend HQ,,Cash Rounding,SA,NORMAL,1803
23731640,Hungerstation,45014,652358,AlQurashi-Oman,Vend Oman,Vend Invoice Oman,1,Bank Charge OMN,BARKAOMN,Vend HQ,,Cash Rounding OMN,OM,HUNGERSTATION,5010
23731641,Mrsool,45015,652359,AlQurashi-Oman,Vend Oman,Vend Invoice Oman,1,Bank Charge OMN,BARKAOMN,Vend HQ,,Cash Rounding OMN,OM,MRSOOL,5010
23731642,Tabby Saudi For communication and IT,50011,652360,AlQurashi-Oman,Vend Oman,Vend Invoice Oman,1,Bank Charge OMN,BARKAOMN,Vend HQ,,Cash Rounding OMN,OM,TABBY,5010
23731643,Nakhla IT Systems (LLC) Tamara,69011,652361,AlQurashi-Oman,Vend Oman,Vend Invoice Oman,1,Bank Charge OMN,BARKAOMN,Vend HQ,,Cash Rounding OMN,OM,TAMARA,5010
23731644,BARKAOMN,125017,652357,AlQurashi-Oman,Vend Oman,Vend Invoice Oman,1,Bank Charge OMN,BARKAOMN,Vend HQ,,Cash Rounding OMN,OM,NORMAL,5010
23731665,GALRYRYD2,138012,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,GALRYRYD2,Vend HQ,,Cash Rounding,SA,NORMAL,148
23731666,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,GALRYRYD2,Vend HQ,,Cash Rounding,SA,MRSOOL,148
23731667,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,GALRYRYD2,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,148
23731668,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,GALRYRYD2,Vend HQ,,Cash Rounding,SA,TABBY,148
23731669,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,GALRYRYD2,Vend HQ,,Cash Rounding,SA,TAMARA,148
23731690,MAKDYAFAML,140018,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDYAFAML,Vend HQ,,Cash Rounding,SA,NORMAL,1415
23731691,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDYAFAML,Vend HQ,,Cash Rounding,SA,TAMARA,1415
23731692,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDYAFAML,Vend HQ,,Cash Rounding,SA,TABBY,1415
23731693,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDYAFAML,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1415
23731694,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDYAFAML,Vend HQ,,Cash Rounding,SA,MRSOOL,1415
23731705,JEDMRWACTR,141024,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMRWACTR,Vend HQ,,Cash Rounding,SA,NORMAL,244
23731706,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMRWACTR,Vend HQ,,Cash Rounding,SA,MRSOOL,244
23731707,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMRWACTR,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,244
23731708,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMRWACTR,Vend HQ,,Cash Rounding,SA,TABBY,244
23731709,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMRWACTR,Vend HQ,,Cash Rounding,SA,TAMARA,244
23731714,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QATIFCC,Vend HQ,,Cash Rounding,SA,TAMARA,814
23731713,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QATIFCC,Vend HQ,,Cash Rounding,SA,TABBY,814
23731712,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QATIFCC,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,814
23731711,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QATIFCC,Vend HQ,,Cash Rounding,SA,MRSOOL,814
23731710,QATIFCC,144013,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QATIFCC,Vend HQ,,Cash Rounding,SA,NORMAL,814
23731719,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-UAE,Vend UAE,Vend Invoice UAE,1,Bank Charge UAE,EXBUAE,Vend HQ,,Cash Rounding UAE,AE,TAMARA,3007
23731718,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-UAE,Vend UAE,Vend Invoice UAE,1,Bank Charge UAE,EXBUAE,Vend HQ,,Cash Rounding UAE,AE,TABBY,3007
23731717,Hungerstation,45014,#N/A,AlQurashi-UAE,Vend UAE,Vend Invoice UAE,1,Bank Charge UAE,EXBUAE,Vend HQ,,Cash Rounding UAE,AE,HUNGERSTATION,3007
23731716,Mrsool,45015,#N/A,AlQurashi-UAE,Vend UAE,Vend Invoice UAE,1,Bank Charge UAE,EXBUAE,Vend HQ,,Cash Rounding UAE,AE,MRSOOL,3007
23731715,EXBUAE,144014,#N/A,AlQurashi-UAE,Vend UAE,Vend Invoice UAE,1,Bank Charge UAE,EXBUAE,Vend HQ,,Cash Rounding UAE,AE,NORMAL,3007
23731758,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDWAHBLVD,Vend HQ,,Cash Rounding,SA,TAMARA,242
23731757,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDWAHBLVD,Vend HQ,,Cash Rounding,SA,TABBY,242
23731788,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANCFRNT,Vend HQ,,Cash Rounding,SA,MRSOOL,1317
23731787,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANCFRNT,Vend HQ,,Cash Rounding,SA,TAMARA,1317
23731786,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANCFRNT,Vend HQ,,Cash Rounding,SA,TABBY,1317
23731785,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANCFRNT,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1317
23731784,NJRANCFRNT,147024,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANCFRNT,Vend HQ,,Cash Rounding,SA,NORMAL,1317
23731783,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKAHMALL2,Vend HQ,,Cash Rounding,SA,MRSOOL,1417
23731782,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKAHMALL2,Vend HQ,,Cash Rounding,SA,TAMARA,1417
23731781,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKAHMALL2,Vend HQ,,Cash Rounding,SA,TABBY,1417
23731780,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKAHMALL2,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1417
23731779,MAKAHMALL2,147023,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKAHMALL2,Vend HQ,,Cash Rounding,SA,NORMAL,1417
23731813,BAHAAVENUS,156012,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BAHAAVENUS,Vend HQ,,Cash Rounding,SA,NORMAL,1011
23731812,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BAHAAVENUS,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1011
23731811,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BAHAAVENUS,Vend HQ,,Cash Rounding,SA,TABBY,1011
23731810,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BAHAAVENUS,Vend HQ,,Cash Rounding,SA,TAMARA,1011
23731809,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BAHAAVENUS,Vend HQ,,Cash Rounding,SA,MRSOOL,1011
23731838,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ABHHIZAMST,Vend HQ,,Cash Rounding,SA,MRSOOL,520
23731837,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ABHHIZAMST,Vend HQ,,Cash Rounding,SA,TAMARA,520
23731858,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKADANPLZ,Vend HQ,,Cash Rounding,SA,MRSOOL,1421
23731857,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKADANPLZ,Vend HQ,,Cash Rounding,SA,TAMARA,1421
23731856,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKADANPLZ,Vend HQ,,Cash Rounding,SA,TABBY,1421
23731855,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKADANPLZ,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1421
23731854,MAKADANPLZ,161012,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKADANPLZ,Vend HQ,,Cash Rounding,SA,NORMAL,1421
23731614,ALQASRMALL,123013,650321,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ALQASRMALL,Vend HQ,,Cash Rounding,SA,NORMAL,145
23731613,Nakhla IT Systems (LLC) Tamara,69011,650325,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ALQASRMALL,Vend HQ,,Cash Rounding,SA,TAMARA,145
23731612,Hungerstation,45014,650322,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ALQASRMALL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,145
23731611,Tabby Saudi For communication and IT,50011,650324,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ALQASRMALL,Vend HQ,,Cash Rounding,SA,TABBY,145
23731610,Mrsool,45015,650323,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ALQASRMALL,Vend HQ,,Cash Rounding,SA,MRSOOL,145
23731619,MEDMAYAS,123012,650314,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDMAYAS,Vend HQ,,Cash Rounding,SA,NORMAL,315
23731618,Nakhla IT Systems (LLC) Tamara,69011,650318,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDMAYAS,Vend HQ,,Cash Rounding,SA,TAMARA,315
23731617,Hungerstation,45014,650315,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDMAYAS,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,315
23731616,Tabby Saudi For communication and IT,50011,650317,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDMAYAS,Vend HQ,,Cash Rounding,SA,TABBY,315
23731615,Mrsool,45015,650316,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDMAYAS,Vend HQ,,Cash Rounding,SA,MRSOOL,315
23731803,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,EHSAOTHAIM,Vend HQ,,Cash Rounding,SA,MRSOOL,811
23731802,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,EHSAOTHAIM,Vend HQ,,Cash Rounding,SA,TAMARA,811
23731801,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,EHSAOTHAIM,Vend HQ,,Cash Rounding,SA,TABBY,811
23731800,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,EHSAOTHAIM,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,811
23731799,EHSAOTHAIM,155021,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,EHSAOTHAIM,Vend HQ,,Cash Rounding,SA,NORMAL,811
23731814,QOUZBLVRD,156013,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QOUZBLVRD,Vend HQ,,Cash Rounding,SA,NORMAL,1014
23731815,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QOUZBLVRD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1014
23731816,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QOUZBLVRD,Vend HQ,,Cash Rounding,SA,TABBY,1014
23731817,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QOUZBLVRD,Vend HQ,,Cash Rounding,SA,TAMARA,1014
23731818,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QOUZBLVRD,Vend HQ,,Cash Rounding,SA,MRSOOL,1014
23731863,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SBTALYABVD,Vend HQ,,Cash Rounding,SA,MRSOOL,517
23731862,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SBTALYABVD,Vend HQ,,Cash Rounding,SA,TAMARA,517
23731861,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SBTALYABVD,Vend HQ,,Cash Rounding,SA,TABBY,517
23731860,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SBTALYABVD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,517
23731859,SBTALYABVD,161013,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SBTALYABVD,Vend HQ,,Cash Rounding,SA,NORMAL,517
23731864,KHJTHEZONE,163018,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHJTHEZONE,Vend HQ,,Cash Rounding,SA,NORMAL,2101
23731865,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHJTHEZONE,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,2101
23731866,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHJTHEZONE,Vend HQ,,Cash Rounding,SA,TABBY,2101
23731867,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHJTHEZONE,Vend HQ,,Cash Rounding,SA,TAMARA,2101
23731868,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHJTHEZONE,Vend HQ,,Cash Rounding,SA,MRSOOL,2101
23731869,SKAKAPLAZA,164016,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKAPLAZA,Vend HQ,,Cash Rounding,SA,NORMAL,1805
23731870,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKAPLAZA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1805
23731871,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKAPLAZA,Vend HQ,,Cash Rounding,SA,TABBY,1805
23731872,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKAPLAZA,Vend HQ,,Cash Rounding,SA,TAMARA,1805
23731873,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKAPLAZA,Vend HQ,,Cash Rounding,SA,MRSOOL,1805
23731884,RYDQURTBAH,165020,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDQURTBAH,Vend HQ,,Cash Rounding,SA,NORMAL,170
23731885,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDQURTBAH,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,170
23731886,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDQURTBAH,Vend HQ,,Cash Rounding,SA,TABBY,170
23731887,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDQURTBAH,Vend HQ,,Cash Rounding,SA,TAMARA,170
23731888,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDQURTBAH,Vend HQ,,Cash Rounding,SA,MRSOOL,170
23731889,ONZSOQJADD,165021,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ONZSOQJADD,Vend HQ,,Cash Rounding,SA,NORMAL,1113
23731890,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ONZSOQJADD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1113
23731891,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ONZSOQJADD,Vend HQ,,Cash Rounding,SA,TABBY,1113
23731892,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ONZSOQJADD,Vend HQ,,Cash Rounding,SA,TAMARA,1113
23731893,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ONZSOQJADD,Vend HQ,,Cash Rounding,SA,MRSOOL,1113
23731921,MEDSOUQEBQ,168022,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDSOUQEBQ,Vend HQ,,Cash Rounding,SA,NORMAL,328
23731922,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDSOUQEBQ,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,328
23731923,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDSOUQEBQ,Vend HQ,,Cash Rounding,SA,TABBY,328
23731924,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDSOUQEBQ,Vend HQ,,Cash Rounding,SA,TAMARA,328
23731925,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDSOUQEBQ,Vend HQ,,Cash Rounding,SA,MRSOOL,328
23731931,SHUBAILYML,168024,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,NORMAL,405
23731932,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,405
23731620,NAJPARK,124014,651327,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJPARK,Vend HQ,,Cash Rounding,SA,NORMAL,1311
23731621,Nakhla IT Systems (LLC) Tamara,69011,651340,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJPARK,Vend HQ,,Cash Rounding,SA,TAMARA,1311
23731622,Hungerstation,45014,651331,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJPARK,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1311
23731623,Tabby Saudi For communication and IT,50011,651337,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJPARK,Vend HQ,,Cash Rounding,SA,TABBY,1311
23731624,Mrsool,45015,651334,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJPARK,Vend HQ,,Cash Rounding,SA,MRSOOL,1311
23731625,KHAMSBLVRD,124012,651319,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHAMSBLVRD,Vend HQ,,Cash Rounding,SA,NORMAL,515
23731626,Nakhla IT Systems (LLC) Tamara,69011,651323,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHAMSBLVRD,Vend HQ,,Cash Rounding,SA,TAMARA,515
23731627,Hungerstation,45014,651321,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHAMSBLVRD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,515
23731628,Tabby Saudi For communication and IT,50011,651325,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHAMSBLVRD,Vend HQ,,Cash Rounding,SA,TABBY,515
23731629,Mrsool,45015,651322,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHAMSBLVRD,Vend HQ,,Cash Rounding,SA,MRSOOL,515
23731630,YANBUMALL,124016,651332,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,YANBUMALL,Vend HQ,,Cash Rounding,SA,NORMAL,1703
23731631,Tabby Saudi For communication and IT,50011,651336,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,YANBUMALL,Vend HQ,,Cash Rounding,SA,TABBY,1703
23731632,Hungerstation,45014,651333,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,YANBUMALL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1703
23731633,Nakhla IT Systems (LLC) Tamara,69011,651338,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,YANBUMALL,Vend HQ,,Cash Rounding,SA,TAMARA,1703
23731634,Mrsool,45015,651335,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,YANBUMALL,Vend HQ,,Cash Rounding,SA,MRSOOL,1703
23731836,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ABHHIZAMST,Vend HQ,,Cash Rounding,SA,TABBY,520
23731835,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ABHHIZAMST,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,520
23731834,ABHHIZAMST,157022,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ABHHIZAMST,Vend HQ,,Cash Rounding,SA,NORMAL,520
23731915,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK3,Vend HQ,,Cash Rounding,SA,MRSOOL,1427
23731913,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK3,Vend HQ,,Cash Rounding,SA,TABBY,1427
23731914,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK3,Vend HQ,,Cash Rounding,SA,TAMARA,1427
23731912,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK3,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1427
23731911,HILTONMAK3,162016,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK3,Vend HQ,,Cash Rounding,SA,NORMAL,1427
23731926,NJRANFRONT,168023,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANFRONT,Vend HQ,,Cash Rounding,SA,NORMAL,2201
23731927,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANFRONT,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,2201
23731928,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANFRONT,Vend HQ,,Cash Rounding,SA,TABBY,2201
23731929,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANFRONT,Vend HQ,,Cash Rounding,SA,TAMARA,2201
23731930,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANFRONT,Vend HQ,,Cash Rounding,SA,MRSOOL,2201
23731933,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,TABBY,405
23731934,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,TAMARA,405
23731935,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,MRSOOL,405
23731936,JEDKNGAZIZ,168025,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,NORMAL,251
23731937,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,251
23731938,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,TABBY,251
23731939,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,TAMARA,251
23731940,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,MRSOOL,251
